id,text,tags,created_at,modified_at,location,stream_ids,stream_names
50698d850731a344e7d7e6e9,"340855 / Peek@b97 (09-30-2012)
https://identity.cognizant.com

https://usmail.cognizant.com
ray.horn@cognizant.com
340855

https://peoplesoft.cognizant.com
ray0805 / Peekab00
https://rackermail.rackspace.com
VPN
http://core.rackspace.com
http://staging.core.rackspace.com

https://jira.core.rackspace.com

https://confluence.core.rackspace.com

https://rackspace.service-now.com/ - #help-desk #helpdesk

dev.core.rackspace.com
sudo su - core <enter>
mkvhost <enter>
Branch from current production tag.

https://collab.rackspace.corp/IT/Lean%20Applications/default.aspx

Audio Conference Details
Bridge No:  888 695 1379 
Conference Code:  80986 59328

ray0805@dev.core.rackspace.com's password:
Access denied

https://rackspace.service-now.com/navpage.do

Invoices and approved Cognizant Timesheets to accounts@kaizentek.com

Current Assignment
	
Dates:                              07/18/2012 - 12/31/2012
Role:                                 Contractor 4
Project ID:                      1000069701
Project Name:               Rackspace - Core
Manager ID:                  179354
Percentage:                   100
Associate Billability:     Yes
Type:                                Assigned 

190430 --> Sundararaman, Ramakrishnan (Cognizant)

#rackspace #castle-sat #cognizant #kaizen

SVN:

User name: mohi0676 
password : Welcome2@@

Dev Server:

Path: /home/core/vhosts/lam909/core.rackspace.com/python/lib/CTK/Computer 
Server: dev.core.rackspace.com

user name :hari0678
password : Rack123!

file locations :

python/app/core/js/account/view/DeviceFilters.js
python/lib/CORE/admin/Server.py

PSQL:

psql -h dev.db.core.rackspace.com -d core_dev core_write

Clear Suspended User in Core Dev:

DELETE FROM ""CORE_log_LoginAttempts"";UPDATE employee_authorization SET suspended = 'f';

psql -h dev.db.core.rackspace.com -d core_dev core_write -f filename.sql","help, helpdesk, rackspace, castle, cognizant, kaizen",2012-10-01 12:33:01,2012-10-10 17:44:20.645000,,"4ec5dbcc0731a32f81004e22, 50241b4070c8025f8a982091","Cognizant, Rackspace"
503fd1d770c80256bddf19f3,"765 SQ FT. (was 580 sq ft)

$2170 includes the extra tv and dvr.


Onion Creek Luxury Apartments
10701 South I-35
Austin, TX 78747

11-28-2012







Hope Sierra

$1875 + $125 + $300 = $2300

$50/month for 26"" TV in bedroom.

$22/month for DVR in Living Room.

$1875 + $50 + 22 = $1947/month

210-724-5974 (cell)

Call on the weekend.

Office may be open or lock box number...


This is not working... so I used my own...

CANAPTSA
2104819500


Hello Ray,

A lock box has been put on the door to apt.#3101. The number to open the lock box is 2379 and the gate code is 9663.

questions please feel free to call or email me. Have a wonderful weekend.

Thank you,

Corporate Apartment Network

Hope Sierra,WBEA,HUB,SBA

Owner/Regional Manager

210-481-9500 Office
210-724-5974 Cell
210-496-4955 Fax

#Corporate #Apartment #Network - #CAN
","3101, corporate, apartment, network, can",2012-08-30 20:49:29,2012-10-30 17:26:08.188000,,"00000000000000000065c3f4, 4ec5dbcc0731a32f81004e22, 50241b4070c8025f8a982091","My Ideas, Cognizant, Rackspace"
5050aa8370c8024e10155f58,"09-12-2012

Shared dev.core.rackspace.com problems.

Commit your changes before taking off for the night.

Only Use LAM-??? for naming vhosts.  Do not name vhosts using any other naming convention.

Stay on chat.

",,2012-09-12 15:30:11,2012-09-12 15:30:11,,50241b4070c8025f8a982091,Rackspace
502582d070c8021c313b6b23,"#rackspace 08-10-2012

David Pope and Jim Albert dropped-by to talk about a new task for the offshore developers.

(1). Pick 2 offshore developers who can work with  ServiceNow, the Rackspace Ticketing System.

(2). Work with these 2 offshore developers as-needed to support their efforts.

Goals:

(1). Determine which tickets are bugs from those that are enhancement requests; research tickets to determine the cause of the issue and make a determination.

(2). Enhancement Requests are handled differently than bug requests - enhancements are to be kicked-out of the queue.

POC is Jim Albert.",rackspace,2012-08-10 21:53:24,2012-08-13 20:26:52.686000,,50241b4070c8025f8a982091,Rackspace
501190d50731a354d600ec27,"#rackspace 07-26-2012

#servicenow

08-15-2012

Remove cats from core add in service layer.

","rackspace, servicenow",2012-07-26 18:45:53,2012-07-26 18:46:19,,50241b4070c8025f8a982091,Rackspace
501945720731a37a98003891,"#rackspace 08-01-2012

Stand-Up Meeting.

LAM 863 - pulled from the release - ran into a workflow... ?!?

Cabling Ticket ?!?

",rackspace,2012-08-01 15:04:17,2012-08-01 15:05:14.204000,,50241b4070c8025f8a982091,Rackspace
501bd22d70c802216b0087c5,"#rackspace 08-06-2012

LAM-868 - get information for Harish
More issues for the off-shore team to work on ?!

Aurora Mendiola and Mathew Darke ?!?
Trina ?!?",rackspace,2012-08-03 13:29:18,2012-08-03 14:40:20.168000,,50241b4070c8025f8a982091,Rackspace
501be8e80731a37a6a007437,"#rackspace 08-03-2012

Stand-Up Meeting

LAM-868 ?!?

",rackspace,2012-08-03 15:06:16,2012-08-03 15:06:55.248000,,50241b4070c8025f8a982091,Rackspace
50211a1c70c802409d002909,"Hi Ray,

There is a scenario wherein when multiple devices are mapped to a device, if one of the device is in ""offline"" state.Then an error gets generated for this particular device and then a purchase order gets generated for the other devices.

Clarification required from business : Is requirement of the business to ""not process"" the purchase order at all, even if one of the mapped device of the SSL cert is invalid ?

else

If the requirement is to just move the error after the purchase order, then that can be implemented from ""MyRack"" team only. As once the renewal order is triggered, the code control is transferred to ""MyRack"" portal and we will not be able to update the ticket with error right after the ""Purchase order"" ( as the purchase order gets printed from ""MyRack"" team and not by us).

Refrence links:

Jira link : http://jira.core.rackspace.com/browse/LAM-868 Refrence Ticket link: 120427-09120 (Can be viewed from CORE)

Thanks

==============================================================

LAM-868 Meeting on 08-07-2012 8a Read Window 2320

Change the order to print the P.O. before the Cert Update.  Aurora to verify the fix.  JIRA Issue will be created for this.  After the 08-21 Update... next update is the 08-28 Tuesday.  Core update is the 24th.  Jim Albert to be included.  Print the P.O. before the update cert call in MyRack Portal.  Portal does not always know the state of the devices; call to get the device status takes 90 secs...",,2012-08-07 13:37:31,2012-08-07 13:43:12.818000,,50241b4070c8025f8a982091,Rackspace
502280370731a3074d006c47,"#rackspace stand-up 08-08-2012

LAM-907 and LAM-868

Waiting for a computer; on my 2nd laptop.

Waiting for access to dev.core.rackspace.com via Ticket TASK0019592.

Offshore Team needs more issues to work on.

Got CloudU Cert last week.

Open Cloud Product Fair is happening.

",rackspace,2012-08-08 15:05:33,2012-09-20 18:45:15.918000,,50241b4070c8025f8a982091,Rackspace
5024127070c8025f8a981fe4,"#rackspace ticketing 08-09-2012

ARIC - Rules Engine

RBA --> Core via API and Database

RBA runs the ARIC Rules

Or ARIC callls RBA that talks to Core.

Master Ticket UI
+------------------------------------+
|  Step 1 [ ]                                                       |
|  Step 2 [ ]                                                       |
|  Step 3 [ ]                                                       |
|  Step 4 [ ]                                                       |
|  Cabling [ ]                                                    |
+------------------------------------+

Master Ticket
   |---> Sub Tickets...
      |--->  Sub Ticket for Cabling  ......... Phase I
      |--->  Sub Ticket for Steps 1-4  ...... Phase I
      |--->  Sub Ticket for Server  ............ Phase II
          |--->  Dev1
          |--->  Dev2
          |--->  Dev3
          |--->  Dev4
     |--->  Sub Ticket for Storage
          |--->  Dev1
          |--->  Dev2
          |--->  Dev3
          |--->  Dev4

ADC prescribes changes... ?!?

Core API Changes ?

",rackspace,2012-08-09 19:41:14,2012-08-10 15:08:27.982000,,50241b4070c8025f8a982091,Rackspace
5025242d70c8021c07b9f7a3,"#rackspace 08-10-2012

LAM-868 - Shridhar ?!?   Not Jim Albert

LAM-909 - Auto Generated Accounts for Account name validation (eg. special chars) ?!?

",rackspace,2012-08-10 15:09:19,2012-08-10 15:12:35.240000,,50241b4070c8025f8a982091,Rackspace
50291a3b0731a3384ce47c02,"#rackspace 08-13-2012a

Looking into the following per your email as follows:

•	LAM-868 - SSL Renewal issue,   - clarification still pending
o	Will check into this today.
•	LAM-907 - Churn forecast MRR mismatch issue - Analysis in progress
o	Keep me posted as to your assessment of the problem and how you plan to resolve.
•	LAM-912 - Churn forecast category list edition in UI. - Need more clarity on this issue, as to where the UI needs to be added (we are guessing it to be Churn forecast admin tool), input fields of the UI, etc. We have now identified the files that need code changes. Need more clarity on the business requirements.
o	I was under the impression the problem was in how MRR values are being displayed in the Admin Tool…  Can you give me some additional details as to your assessment of the problem and how to resolve same ?
•	LAM-909 - We are not sure how to reproduce the scenario of auto-generation of accounts. Need inputs on the same.
o	Will check into this today.
",rackspace,2012-08-13 15:16:11.272000,2012-08-13 15:50:13.936000,,50241b4070c8025f8a982091,Rackspace
502922370731a33836e15885,"#rackspace 08-13-2012b


LAM-907 - Churn forecast MRR mismatch issue - Analysis in progress
o    Keep me posted as to your assessment of the problem and how you plan to resolve.
The front-end summary page displays the MRR value from a table in core, but in the details page the value is getting displayed based on the inputs from some text fields ( we are still trying to figure out how the values are being obtained for this). So the main problem about this issue is that the values from the ""Summary"" page and that of the ""details"" page are not in sync. We were able to reproduce this scenario by first selecting a reason for churn forecast giving its MRR as $75  and then editing the same ""Churnforecast"" by choosing the category as ""downgrade"" ( in latter case the MRR by default becomes ""0"" in the details page whereas the summary page MRR still remains as $75). We will keep you posted on this
One approach might be to focus on what is required to make the UI appear to be working then work on how your newly written code might be broken and then run some test cases to determine if the code you wrote that might fix this issue actually fixes this issue.  Hoping this might be of some use to you during your anslysis.


LAM-912 - Churn forecast category list edition in UI. - Need more clarity on this issue, as to where the UI needs to be added (we are guessing it to be Churn forecast admin tool), input fields of the UI, etc. We have now identified the files that need code changes. Need more clarity on the business requirements.
o    
I was under the impression the problem was in how MRR values are being displayed in the Admin Tool…  Can you give me some additional details as to your assessment of the problem and how to resolve same ?
This issue was actually for providing exceptions to certain categories from a ""30-day window period"" that needs to be provided to the clients before taking their devices offline. Currently they are being done by harcoding these categories in the code, rather they want a UI from where they can edit the categories that can be exempted from the 30-day grace period.
Okay, I was thinking about LAM-907, thanks for the correction.

So it seems you need clarification as to the specific Categories they want ?  If this is the case then I would say code some dummy categories while I work on the requirements.
",rackspace,2012-08-13 15:50:15.270000,2012-08-13 15:50:33.668000,,50241b4070c8025f8a982091,Rackspace
5029230b0731a3384ce47d3a,"#rackspace 08-13-2012c


sorry missed a couple of explanatory  points ( highlighted in blue) in my previous mail on this observation

LAM-907 - Churn forecast MRR mismatch issue - Analysis in progress
o    Keep me posted as to your assessment of the problem and how you plan to resolve.
The front-end summary page displays the MRR value from a table in core, but in the details page the value is getting displayed based on the inputs from some text fields ( we are still trying to figure out how the values are being obtained for this). So the main problem about this issue is that the values from the ""Summary"" page and that of the ""details"" page are not in sync. We were able to reproduce this scenario by first selecting a reason ( say migration category) for churn forecast giving its MRR as $75 saving this forecast and then again editing the same ""Churnforecast"" by choosing the category as ""downgrade"" ( in latter case the MRR by default becomes ""0"" in the details page whereas the summary page MRR still remains as $75). We will keep you posted on this

Then it seems you may be on track with learning how to fix this issue.  Find-out why the following corrects the issue: (learning this might lead to a fix)

saving this forecast and then again editing the same ""Churnforecast"" by choosing the category as ""downgrade""…
",rackspace,2012-08-13 15:53:47.048000,2012-08-13 15:54:04.544000,,50241b4070c8025f8a982091,Rackspace
502a5bee0731a358809601b2,"#cognizant 08-14-2012 8:30a CDT

Check with David per the Clarity Timesheets issues.

Send emails concerning ServiceNow per David Pope and Jim Albert to Ram.

Get clarification for LAM-907 and the values that are out of sync.

DONE !!!!

",cognizant,2012-08-14 14:01:46,2012-08-30 13:31:50.674000,,"4ec5dbcc0731a32f81004e22, 50241b4070c8025f8a982091","Cognizant, Rackspace"
502af26f0731a358809616cb,"#wingware #remote-debug

import wingdbstub
wingdbstub.Ensure()","wingware, remote",2012-08-15 00:50:55.378000,2012-08-15 00:51:12.578000,,50241b4070c8025f8a982091,Rackspace
502bbaec70c80239d9d9771c,"#rackspace 08-15-2012

Stand-up

Core rearchitecture meeting 1p-2p today.
",rackspace,2012-08-15 15:06:19,2012-08-15 15:06:37.219000,,50241b4070c8025f8a982091,Rackspace
5036749070c8024b21cb2cb6,"08-23-2012 Team Meeting

Technical Debt

Bring Core up to date with Python 2.7.x

Steps:

* Install Python 2.7.x
* Change 1 symbolic link
* 1 big regression test.
* Done !!!


#CORE #Rearchitecture
","core, rearchitecture",2012-08-23 18:21:09,2012-09-20 18:41:15.963000,,50241b4070c8025f8a982091,Rackspace
50379b8e0731a309d1d6bea0,"08-24-2012 Stand-Up

Postgres db LIMIT and DISTINCT performance issues.

#rackspace",rackspace,2012-08-24 15:19:43,2012-08-24 15:19:43,,50241b4070c8025f8a982091,Rackspace
5037e2a50731a309a47f7bd0,"08-24-2012

#rackspace

Tea Room

MRR - ???

BJ Winkler - Manager Cloud Analytics (anniversary period)  Cloud MIS.

Total Revenue for All Cloud Products == MRR ???

From Invoiced ?

Invoice Summary Table (Usage for past month but not exactly the MRR)

Andy Crocket for the query.

Linked Accounts ?

Snippet of Code from Margie Lieberman --> legally linked (linked by customer request).

Logically Linked ?  (same owner but not legally linked).",rackspace,2012-08-24 20:22:59,2012-08-24 20:22:59,,50241b4070c8025f8a982091,Rackspace
503b7a700731a3511a1e18cc,"08-31-2012

#offshore status

Please find the minutes below
 
LAM-868		As requested tester scripts have been emailed to deploy in staging

--> Requested the python script in addition to the shell script...

--> Scripts have been sent to the Application Support Team via Lauren Luensmann.

------------------------------------------------------------------------------------------------------------
		
LAM-907		Pending clarification from client regarding the MRR update to CORE through Cloud system, yet to hear from BA, JIRA not updated and waiting for update.

--> Waiting to get more information via a meeting to be scheduled later this week.
		
------------------------------------------------------------------------------------------------------------

LAM-909		Updated JIRA on the code review comments from Nadeem. Waiting for the response as well as how to reproduce the issue through XML RPC scenario. 

LAM-909:- Received comments from BA (Jyoti/David Hopkins) updated and tested code review links has been added with JIRA.
		
Per David Hopkins last Friday about the business logic in case –

1)	Both first name and last name has only special characters
Logic – default “Admin – ABC” can be the UserId
2)	If the first name and last name has some special characters
Logic – userid = first letter of first name+ last name
**Condition – minimum 3 characters should be in User Id 
3)	In case the first name and last name has alphabets less than 3, the user id will still be default id – “Admin – ABC”

All the use cases above are not possible to happen, but we should have logic built in place to capture those (just in case)

--> Trying to touch-base with Nadeem once we are done with our full-day Scrum Training this week.

--> Sent email to Haroon and Harish with some information for XMLRPC docs.

--> Ready for UAT and Peer Review

--> Peer Review Rejected !!!

------------------------------------------------------------------------------------------------------------

LAM-912		Fix in progress, would be able to complete by Wednesday

--> Do we have any status for this item ?

------------------------------------------------------------------------------------------------------------
		
LAM-914		Fix in progress from our side, seems Nadeem is also working and updating the code, need clarification. In case if he is working on the same then we can skip this?

--> Confirmed, Nadeem has a fix.

------------------------------------------------------------------------------------------------------------
		
LAM-920		Analysis in progress, clarifications emailed, waiting for the response 

LAM-920:- Mohinder is on leave due to personal emergency, would be able get more progress once he is back

------------------------------------------------------------------------------------------------------------
		
LAM-922		In Peer review, Updated JIRA for the review comments from Andrew with consolidated peer review links

--> Checking with Rackspace to see how we can move this LAM through the process.

--> Finally in peer review !!!

--> Passed Peer Review !!!!

------------------------------------------------------------------------------------------------------------
		
LAM-924		Already there is a comment from Andrew stating the difficulty in reproducing the issue in DEV environment, need the inputs from him on this complexity that will support us and save our time. Updated to Ray, waiting for the response. 

------------------------------------------------------------------------------------------------------------

LAM-924 has been reported already with an open LAM issue LAM-572 which is in development; please refer the comment pasted below(highlighted in yellow) from LAM-572 by Andrew

Dev Note: 

    Having difficulties performing testing in dev environments, slowing development down. 

- Andrew Dorrycott 

In case if LAM-572 code fix will address LAM-924 too then code fix for LAM-924 is not necessary I guess. Because the same issue described in LAM-924 has been stated in Lam-572 also (pasted below from 572 JIRA)

Sean Roberts added a comment - 15/Dec/11 09:03 AM 
Hallo - What happened with this? 

In analyzing queues we found that all the tickets with subject 'SSL Certificate Ordered' are listed as 'no OS' but they have OS tickets. Removing and re-assigning the ticket fixes the issue. 
		
Waiting for a presentation/demo running through the service now UI, detailing on the flows, covering functional aspects.

--> Waiting for Andrew Dorrycott to respond to my email(s) about this item.

--> Andrew Dorycott is out for another week... should hear something the week after next.
 
------------------------------------------------------------------------------------------------------------

LAM-934 !!!

--> Analysis in progress.

------------------------------------------------------------------------------------------------------------

#rackspace","offshore, rackspace",2012-08-27 13:47:28.973000,2012-08-31 16:16:37.083000,,50241b4070c8025f8a982091,Rackspace
503fb4570731a35156491dc2,"08-30-2012 Core Team Meeting

#CORE #Rearchitecture

* Unified Ticketing
* Workflows - Business Rules
* Scalability ($1 billion company to $5 billion company) 
* Organizational Efficiency
* Integrating phone, chat and social with mobile. (CRM)

Fix Core (Update Postgres and Update Python, etc) or Build Fresh Core.

Postgres is bad and Oracle is good.  Reason to rewrite from scratch.

Budget:  $3 million over 2 years.

No RackWatch, No RackAPI.
","core, rearchitecture",2012-08-30 18:43:36,2012-09-20 18:40:04.718000,,50241b4070c8025f8a982091,Rackspace
5040d24a0731a3517178eb85,"08-27-2012

#offshore status

Please find the minutes below
 
LAM-868		As requested tester scripts have been emailed to deploy in staging

--> Requested the python script in addition to the shell script...

--> Scripts have been sent to the Application Support Team via Lauren Luensmann.

--> Working with the Application Support Team to get the test data to the myRack Portal dev team via staging.

------------------------------------------------------------------------------------------------------------
		
LAM-907		Pending clarification from client regarding the MRR update to CORE through Cloud system, yet to hear from BA, JIRA not updated and waiting for update.

--> Waiting to get more information via a meeting to be scheduled later this week.
		
------------------------------------------------------------------------------------------------------------

LAM-909		Updated JIRA on the code review comments from Nadeem. Waiting for the response as well as how to reproduce the issue through XML RPC scenario. 

LAM-909:- Received comments from BA (Jyoti/David Hopkins) updated and tested code review links has been added with JIRA.
		
Per David Hopkins last Friday about the business logic in case –

1)	Both first name and last name has only special characters
Logic – default “Admin – ABC” can be the UserId
2)	If the first name and last name has some special characters
Logic – userid = first letter of first name+ last name
**Condition – minimum 3 characters should be in User Id 
3)	In case the first name and last name has alphabets less than 3, the user id will still be default id – “Admin – ABC”

All the use cases above are not possible to happen, but we should have logic built in place to capture those (just in case)

--> Trying to touch-base with Nadeem once we are done with our full-day Scrum Training this week.

--> Sent email to Haroon and Harish with some information for XMLRPC docs.

------------------------------------------------------------------------------------------------------------

LAM-912		Fix in progress, would be able to complete by Wednesday

--> Do we have any status for this item ?

--> Offshore team will be able to get it done sometime next week.

------------------------------------------------------------------------------------------------------------
		
LAM-914		Fix in progress from our side, seems Nadeem is also working and updating the code, need clarification. In case if he is working on the same then we can skip this?

--> Confirmed, Nadeem has a fix.

------------------------------------------------------------------------------------------------------------
		
LAM-920		Analysis in progress, clarifications emailed, waiting for the response 

LAM-920:- Mohinder is on leave due to personal emergency, would be able get more progress once he is back

--> Offshore team is working on this.

------------------------------------------------------------------------------------------------------------
		
LAM-922		In Peer review, Updated JIRA for the review comments from Andrew with consolidated peer review links

--> Checking with Rackspace to see how we can move this LAM through the process.

--> Finally in peer review !!!

--> Passed Peer Review !!!!

------------------------------------------------------------------------------------------------------------
		
LAM-924		Already there is a comment from Andrew stating the difficulty in reproducing the issue in DEV environment, need the inputs from him on this complexity that will support us and save our time. Updated to Ray, waiting for the response. 

------------------------------------------------------------------------------------------------------------

LAM-924 has been reported already with an open LAM issue LAM-572 which is in development; please refer the comment pasted below(highlighted in yellow) from LAM-572 by Andrew

Dev Note: 

    Having difficulties performing testing in dev environments, slowing development down. 

- Andrew Dorrycott 

In case if LAM-572 code fix will address LAM-924 too then code fix for LAM-924 is not necessary I guess. Because the same issue described in LAM-924 has been stated in Lam-572 also (pasted below from 572 JIRA)

Sean Roberts added a comment - 15/Dec/11 09:03 AM 
Hallo - What happened with this? 

In analyzing queues we found that all the tickets with subject 'SSL Certificate Ordered' are listed as 'no OS' but they have OS tickets. Removing and re-assigning the ticket fixes the issue. 
		
Waiting for a presentation/demo running through the service now UI, detailing on the flows, covering functional aspects.

--> Waiting for Andrew Dorrycott to respond to my email(s) about this item.
 
------------------------------------------------------------------------------------------------------------

LAM-934 !!!

--> Offshore team is analyzing.

------------------------------------------------------------------------------------------------------------

#rackspace","rackspace, offshore",2012-08-27 13:47:28,2012-08-31 13:20:15,,50241b4070c8025f8a982091,Rackspace
5016c9620731a354bd014b55,"340855 / Peek@b98
https://identity.cognizant.com
https://usmail.cognizant.com
https://peoplesoft.cognizant.com
ray0805 / Peekab00
https://rackermail.rackspace.com
VPN
http://core.rackspace.com
http://staging.core.rackspace.com

https://jira.core.rackspace.com

https://collab.rackspace.corp/IT/Lean%20Applications/default.aspx

Audio Conference Details
Bridge No:  888 695 1379 
Conference Code:  80986 59328

ray0805@dev.core.rackspace.com's password:
Access denied

https://rackspace.service-now.com/navpage.do

Invoices and approved Cognizant Timesheets to accounts@kaizentek.com

Current Assignment
	
Dates:                              07/18/2012 - 12/31/2012
Role:                                 Contractor 4
Project ID:                      1000069701
Project Name:               Rackspace - Core
Manager ID:                  179354
Percentage:                   100
Associate Billability:     Yes
Type:                                Assigned 

190430 --> Sundararaman, Ramakrishnan (Cognizant)

#rackspace #castle-sat #cognizant #kaizen

SVN:

User name: mohi0676 
password : Welcome2@@

Dev Server:

Path: /home/core/vhosts/lam909/core.rackspace.com/python/lib/CTK/Computer 
Server: dev.core.rackspace.com

user name :hari0678
password : Rack123!

file locations :

python/app/core/js/account/view/DeviceFilters.js
python/lib/CORE/admin/Server.py

","rackspace, castle, cognizant, kaizen",2012-07-30 17:50:20,2012-10-01 15:08:45.419000,,"50241b4070c8025f8a982091, 4ec5dbcc0731a32f81004e22","Rackspace, Cognizant"
505b60020731a3712b307337,"#CORE #Rearchitecture Meeting 09-20-2012

How much do we do ?

Python 2.7
Postgres latest.

event bus ?  RabbitMQ ?

Option 1

Rewrite Core.

Option 2

Stabilization work.

Option 3

Rework ticket system.

Modules... ???

UI ???

API Rate Limits ???

 
#rackspace 


","rackspace, core, rearchitecture",2012-09-20 18:27:15,2012-09-20 18:55:10.093000,,50241b4070c8025f8a982091,Rackspace
5052212f0731a357398fadf6,"09-13-2012

CORE Work Request stopping now - in preparation for the 4th quarter moratorium.

CORE Refactor:

Python 2.4 --> Python 2.7
PSE --> Django
Database Refactor (update PostgresSQL and use Django ORM)
Scalability --> Django+Tornado+wsgi+Cloud

6 months with the right team and right process.

CORE May become very important very soon.

Lou to make Decision by the end of this month, on way or the other.

Unified Ticketing.

#CORE #Rearchitecture
","core, rearchitecture",2012-09-13 18:08:51,2012-09-20 18:39:44.472000,,50241b4070c8025f8a982091,Rackspace
50630cd970c802074d3555cc,"CORE Stand-up Meeting 09-20-2012

Next Tuesday is meeting to firm-up proposals for CORE V2.

LAM-920 & LAM-936, trying to get these merged by 12p today.

#cognizant #rackspace #core  ","rackspace, cognizant, core",2012-09-21 15:12:05,2012-09-21 15:16:01,,50241b4070c8025f8a982091,Rackspace
5073457170c80236e8fb5363,"340855 / Peek@b99
https://identity.cognizant.com 
http://nawebaccess.cognizant.com
https://peoplesoft.cognizant.com
ray0805 / Peekab00
https://rackermail.rackspace.com
VPN
http://core.rackspace.com
http://staging.core.rackspace.com
http://jira.core.rackspace.com
dev.core.rackspace.com
sudo su - core <enter>
mkvhost <enter>
Branch from current production tag.

Hello Ray,
Welcome to the Cognizant team.
Your contract employee id is_340855__
Please call up Cognizant help desk at 866 822 2024 to get your time entry process activated. For the time you don’t have access to our Peoplesoft Time Entry System, please use the attached copy of manual timesheet.
Wish you good luck in your current assignment.
Team – Please get _Ray Horn__ allocated into the project.
GWFM: The SO number is __6674701_____.
Thanks,
Paramjit Kaur
Technical Recruiter
5000 Executive Parkway,
Suite 295, Bishop Ranch 8
San Ramon, CA
Phone-925-790-2027 (Desk)
Cell-201-289-1624 --Preferred

#cognizant-welcome-to-rackspace",cognizant,2012-10-08 21:28:16,2012-10-08 21:28:16,,50241b4070c8025f8a982091,Rackspace
5069b1b80731a344d59f9512,"10-01-2012

CORE Stabilization tasks - to be assigned via JIRA tickets.  (Complete tickets from last week and wait for new tasks.)

Rackspace has done some reorganization that should not impact the Offshore Team. 

#rackspace  #cognizant ","rackspace, cognizant",2012-10-01 15:07:35,2012-10-01 15:11:38.969000,,50241b4070c8025f8a982091,Rackspace
5072ed6270c8023da482b234,"Ticket archive...
Event Queue
Account Tree.

ZenDesk for ticketing.

#rackspace #cognizant #rearchitecture #servicenow ","rackspace, cognizant, rearchitecture, servicenow",2012-10-08 15:12:33,2012-10-08 15:30:06.955000,,50241b4070c8025f8a982091,Rackspace
50698d850731a344e7d7e6e9,"340855 / Peek@b97 (09-30-2012)
https://identity.cognizant.com

https://usmail.cognizant.com
ray.horn@cognizant.com
340855

https://peoplesoft.cognizant.com
ray0805 / Peekab00
https://rackermail.rackspace.com
VPN
http://core.rackspace.com
http://staging.core.rackspace.com

https://jira.core.rackspace.com

https://confluence.core.rackspace.com

https://rackspace.service-now.com/ - #help-desk #helpdesk

dev.core.rackspace.com
sudo su - core <enter>
mkvhost <enter>
Branch from current production tag.

https://collab.rackspace.corp/IT/Lean%20Applications/default.aspx

Audio Conference Details
Bridge No:  888 695 1379 
Conference Code:  80986 59328

ray0805@dev.core.rackspace.com's password:
Access denied

https://rackspace.service-now.com/navpage.do

Invoices and approved Cognizant Timesheets to accounts@kaizentek.com

Current Assignment
	
Dates:                              07/18/2012 - 12/31/2012
Role:                                 Contractor 4
Project ID:                      1000069701
Project Name:               Rackspace - Core
Manager ID:                  179354
Percentage:                   100
Associate Billability:     Yes
Type:                                Assigned 

190430 --> Sundararaman, Ramakrishnan (Cognizant)

#rackspace #castle-sat #cognizant #kaizen

SVN:

User name: mohi0676 
password : Welcome2@@

Dev Server:

Path: /home/core/vhosts/lam909/core.rackspace.com/python/lib/CTK/Computer 
Server: dev.core.rackspace.com

user name :hari0678
password : Rack123!

file locations :

python/app/core/js/account/view/DeviceFilters.js
python/lib/CORE/admin/Server.py

PSQL:

psql -h dev.db.core.rackspace.com -d core_dev core_write

Clear Suspended User in Core Dev:

DELETE FROM ""CORE_log_LoginAttempts"";UPDATE employee_authorization SET suspended = 'f';

psql -h dev.db.core.rackspace.com -d core_dev core_write -f filename.sql","help, helpdesk, rackspace, castle, cognizant, kaizen",2012-10-01 12:33:01,2012-10-10 17:44:20.645000,,"4ec5dbcc0731a32f81004e22, 50241b4070c8025f8a982091","Cognizant, Rackspace"
5089825e70c8020e1bfe1e24,"ticket archiving.

read-only core for archive.

FSG Ticket Archive.

Stabilization lasts 9 months.

#cogninizant #rackspace #rearchitecture ","cogninizant, rackspace, rearchitecture",2012-10-25 18:18:04,2012-10-29 13:54:55.198000,,50241b4070c8025f8a982091,Rackspace
50804a140731a36a02078a93,"Core V2  10-18-2012

Delete old tickets - improves performance and speeds things up for Core.

Archival ?  Not so much now...  ???

Problem is PostgresSQL...   What about Amazon DynamoDB ?  Oops - can't switch engines. Doh !!!

Relational don't scale !!!

Oracle can shard but still each shard has an upper limit that's not high enough...

Realtime SalesForce - Proxy --> memcache --> SalesForce APEX !!!

Smart cache... background updates to SaleForce - updates flow through the cache NOT SalesForce.

Core V2 is SOA - break apart services and recode those parts as SOA.



#rackspace  #core #cognizant #rearchitecture  ","rackspace, core, cognizant, rearchitecture",2012-10-18 18:27:30,2012-10-18 18:41:38.264000,,50241b4070c8025f8a982091,Rackspace
5085650e70c8020e4513e878,"LAM-932

Tina Buchholtz - SalesForce

Michael Graham - Release Team

#rackspace #cogninizant","rackspace, cogninizant",2012-10-22 15:23:58.865000,2012-10-22 15:24:26.182000,,50241b4070c8025f8a982091,Rackspace
